79, 1201.46, 12.77, 0.39, -1.17
80, 423.79, 45.03, -0.96, 1.7
81, 519.37, -238.45, 0.99, -0.27
82, 649.71, 80.22, -0.15, 2.25
83, 836.52, 94.89, 0.56, 1.85
84, 1138.47, 151.58, -0.28, 2.13
85, 695.32, 45.03, 2.75, -1.14
86, 1210.15, -241.38, 2.71, -0.48
87, 1162.36, -114.3, 1.94, 1.88
88, 223.94, 120.3, 1.27, 1.84
89, 1003.79, 219.03, -0.94, 2.66
90, 499.82, -211.08, 0.19, 0.67
91, 884.31, -121.15, 2.21, -0.52
92, 704.01, 165.27, 2.88, 2.13
93, 163.12, 10.82, 0.8, 1.22
94, 454.2, -226.72, 0.22, 0.03
95, 684.46, 48.94, -1.22, -0.37
96, 871.28, -115.28, -0.16, 1.92
97, 992.92, 70.45, -0.19, -0.89
98, 221.77, -167.09, 1.09, 0.18
99, 719.22, -104.53, 3.1, 1.82
100, 499.82, 183.84, 1.22, 1.91
101, 276.08, -236.49, -1.25, 0.43
102, 343.42, -86.93, 0.86, 0.25
103, 204.39, 220.98, 1.79, 0.5
104, 512.85, 68.49, 0.89, 1.92
105, 530.23, 124.21, -0.42, 0.01
106, 751.8, 205.34, -0.07, 0.87
107, 1092.85, 2.02, -0.48, 0.12
108, 862.59, -226.72, 0.43, 2.93
109, 1047.23, -100.62, 1.63, 2.34
110, 599.74, 48.94, 1.37, 1.61
111, 236.98, -124.08, -0.52, -0.39
112, 795.25, 125.19, -0.2, 2.03
113, 1101.54, -169.04, 1.2, 2.86
114, 1166.7, -81.07, 1.44, 2.85
115, 532.4, -21.44, 0.08, 0.01
116, 1025.51, 165.27, 0.63, -0.4
117, 347.76, -160.25, 1.64, 1.84
123, 1149.33, -163.18, 1.04, -0.6
123, 1149.33, -163.18, 1.04, -0.6
1, 441.17, 37.21, 1.58, -0.02
2, 182.67, -148.52, 1.17, -0.84
3, 1058.09, -202.28, 0.49, 1.99
4, 145.74, 166.24, -0.41, -1.22
5, 284.77, -58.58, 0.98, 2.73
6, 719.22, 33.3, 2.78, 0.05
7, 1081.99, 151.58, 1.48, 0.46
8, 919.07, -156.34, 2.78, 3.06
9, 1049.4, -73.25, 3.09, -0.97
10, 962.51, 215.12, 0.19, 1.57
11, 753.98, -28.28, -1.13, 2.28
12, 323.87, -236.49, 1.51, -0.35
13, 1203.63, -83.02, 0.8, -1.21
14, 895.17, -259.95, 3.01, 2.73
15, 143.57, -35.12, 0.34, 0.03
16, 334.73, -121.15, 0.51, -0.66
17, 745.29, -98.66, 2.44, -0.53
18, 362.97, -248.22, -0.23, 2.57
19, 269.56, -260.93, 2.41, -0.3
20, 1077.64, -31.21, 0.25, 0.97
21, 743.11, 186.77, 2.19, 1.13
22, 556.3, 133.01, -1.05, 1.42
23, 1101.54, 222.94, 3.05, 2.95
24, 888.66, -82.05, 2.94, -0.07
25, 1049.4, 153.54, 2.07, 0.06
26, 493.3, -88.89, -0.22, 1.78
27, 206.57, 19.62, 0.52, 2.67
27, 206.57, 19.62, 0.52, 2.67
1, 1140.64, -84.98, -0.88, 1.52
2, 236.98, -139.72, -0.59, 2.75
3, 1142.81, 48.94, 0.25, 1.48
4, 669.26, 72.4, 0.44, -0.93
5, 475.93, -115.28, 0.5, 2.86
6, 632.33, -262.89, 1.12, 0.56
7, 234.81, -34.15, 2.73, 2.25
8, 942.96, -67.38, 2.85, -0.86
9, 1179.74, 119.32, 0.17, 2.55
10, 128.36, -27.3, 0.44, 2.11
11, 295.63, -229.65, 0.56, 2.41
12, 578.02, -110.39, 2.49, -0.11
13, 914.72, -171.98, 3.03, 2.17
14, 912.55, 181.88, 3.04, 2.67
15, 992.92, -141.67, 2.25, 2.1
16, 764.84, 20.59, 0.37, 0.13
17, 278.25, 144.74, 2.47, -0.32
18, 801.76, 41.12, 0.19, 2.49
19, 947.31, 177.0, 2.06, 1.49
20, 193.53, 131.05, -0.74, 0.35
21, 1116.74, 52.85, 2.18, 1.12
22, 612.78, 82.18, -0.98, 1.65
23, 245.67, 117.37, 2.84, 1.82
24, 328.21, -116.26, 2.99, -0.7
25, 286.94, 49.92, -1.09, 2.72
26, 465.06, -250.18, 1.67, 1.53
27, 1008.13, -239.43, 0.11, 1.51
28, 1097.19, -12.64, 0.06, -0.29
29, 562.82, 37.21, -0.31, 2.91
30, 662.74, -119.19, 0.07, 1.46
31, 412.93, -175.89, 1.49, 2.1
32, 497.65, 172.11, 2.89, 3.03
33, 877.79, -249.2, -0.81, -0.47
34, 910.38, -41.97, -1.13, 2.28
35, 732.25, 199.48, 0.62, 0.49
36, 156.6, -126.03, 0.92, 0.85
37, 439.0, -117.24, 1.92, 0.99
38, 621.47, 83.15, -0.13, 1.96
39, 202.22, 49.92, -1.17, 2.54
40, 517.2, -103.55, -0.47, 1.37
41, 723.56, 1.04, 2.07, 1.08
42, 482.44, -122.12, 1.04, 0.42
43, 326.04, 193.61, -0.44, -0.62
44, 528.06, 43.08, 0.53, 1.02
45, 347.76, -250.18, 2.29, 0.61
46, 221.77, 1.04, 1.44, 2.69
47, 523.72, -65.43, 3.06, 2.72
48, 402.07, -19.48, 1.43, 0.45
49, 1155.84, -72.27, 0.4, 1.95
50, 1060.26, -131.9, 0.15, -0.97
51, 210.91, 90.98, 2.42, 0.36
52, 990.75, -108.44, 1.04, 2.2
53, 291.28, -131.9, 2.81, 2.48
54, 780.04, -20.46, 0.8, 2.8
55, 182.67, 145.72, 1.08, -1.11
56, 121.85, 169.18, 2.63, 0.85
57, 139.23, -240.4, 2.68, 2.73
58, 284.77, -69.34, 1.76, 2.47
59, 404.24, 118.35, -1.02, -0.99
60, 1171.05, -235.52, -0.66, -0.3
61, 758.32, 6.91, 2.42, 2.2
62, 404.24, -1.89, -0.54, 1.63
63, 1060.26, 164.29, -1.23, 0.96
64, 1016.82, -20.46, -0.14, 1.72
65, 1079.81, 137.9, 0.19, 1.25
66, 354.28, -153.4, 2.19, 1.67
67, 749.63, -260.93, 1.56, 1.76
68, 124.02, 190.68, 2.2, -0.24
69, 206.57, -100.62, -0.69, 2.85
70, 821.32, -233.56, 1.1, 2.43
71, 619.3, 56.76, 1.11, 1.97
72, 812.63, 155.49, -0.04, 2.37
73, 1190.6, -104.53, 1.29, 0.64
74, 515.03, -257.02, -0.36, -0.39
75, 108.81, 8.86, 2.41, 0.07
76, 671.43, 75.33, 0.49, 1.66
77, 538.92, 173.09, -1.26, 2.84
78, 947.31, -58.58, 2.93, 2.99
79, 315.18, 165.27, -1.01, 2.87
80, 360.8, -119.19, -0.85, 0.81
81, 636.67, 130.08, 0.01, 1.74
82, 1203.63, 71.42, -0.6, 2.27
83, 795.25, -260.93, 0.38, 0.81
84, 200.05, -261.91, 0.97, 1.06
85, 675.77, -108.44, -1.12, -0.3
86, 232.63, -144.61, 0.74, 0.92
87, 788.73, -25.35, -0.54, -1.2
88, 538.92, 29.39, -1.0, 0.31
89, 247.84, -81.07, -0.54, -0.59
90, 1053.75, -126.03, 1.04, 0.92
13, 864.76, -128.97, 2.39, 1.45
14, 992.92, -94.75, 1.1, 0.68
15, 228.29, 84.13, -0.49, 0.12
16, 323.87, 18.64, 2.28, 2.79
17, 395.55, -153.4, 2.75, 0.31
18, 934.27, 97.82, -0.63, 2.5
19, 493.3, 99.77, -0.02, 0.49
20, 651.88, -125.06, -0.11, -0.2
21, 723.56, -80.09, 1.18, 2.89
22, 949.48, -127.99, 1.04, -0.04
23, 708.36, -228.67, 0.68, 2.92
24, 604.09, 151.58, 2.45, 1.46
25, 462.89, 96.84, 2.44, 0.94
26, 875.62, -31.21, 0.55, -0.0
27, 1147.15, 85.11, -0.23, -1.07
28, 376.0, -12.64, 2.67, -0.29
29, 460.72, -2.87, 0.62, 0.12
30, 469.41, -260.93, -0.19, 1.21
31, 667.08, -73.25, -0.57, 2.08
32, 373.83, 67.51, -0.68, 2.04
33, 508.51, 150.6, -0.86, 1.32
34, 137.05, 217.07, 1.31, 3.06
35, 623.64, -34.15, 1.74, 2.33
36, 864.76, -11.66, 2.61, 2.07
37, 1077.64, 10.82, -0.71, 1.45
38, 1064.61, -125.06, -0.59, -0.08
39, 1005.96, 11.8, 0.71, 2.96
40, 942.96, -153.4, 1.79, 2.38
41, 439.0, -220.85, 0.01, -0.14
42, 208.74, -246.27, 0.4, 0.35
43, 823.49, -19.48, 0.55, 1.69
44, 343.42, -103.55, 1.83, 0.31
45, 1214.49, 116.39, -0.9, 0.64
46, 1001.61, -221.83, 0.69, -0.19
47, 213.08, -81.07, 3.1, 3.09
48, 682.29, -33.17, -0.79, 1.75
49, 399.9, -178.82, 3.07, 1.83
50, 843.04, -140.7, 0.87, 2.64
51, 745.29, 148.65, -1.21, 1.94
52, 1188.43, -269.73, 2.84, 1.58
53, 667.08, -52.72, 2.13, 0.07
54, 310.83, 75.33, -1.23, -0.77
55, 588.88, -2.87, -0.22, -0.51
56, 647.53, 222.94, 1.33, 2.74
57, 856.07, -68.36, 3.03, -0.2
58, 1034.2, -66.41, -1.17, -1.1
59, 712.7, -150.47, 3.05, 1.76
60, 493.3, 190.68, -1.2, 2.0
61, 714.87, 84.13, -0.34, -0.06
62, 508.51, 19.62, -0.53, 2.13
63, 412.93, 144.74, 2.26, 2.13
64, 497.65, -135.81, 2.11, -0.7
65, 575.85, -158.29, -0.87, 0.04
66, 873.45, 32.32, 0.82, 2.35
67, 810.45, -196.41, 1.27, 2.51
68, 269.56, -229.65, 1.64, 2.39
69, 439.0, 225.87, 1.07, -0.6
70, 897.34, 220.01, 2.66, 1.42
71, 636.67, 101.73, 1.43, 2.98
72, 1075.47, 24.5, 0.53, -0.95
73, 319.52, 74.36, 2.45, 2.58
74, 334.73, 155.49, 1.75, 0.09
75, 936.45, -171.98, 0.68, -0.96
76, 428.14, -269.73, 2.54, 1.95
77, 784.39, -173.93, 0.87, -0.54
78, 173.98, 104.66, 1.02, 2.19
79, 1042.89, -258.98, 1.29, -0.35
80, 708.36, -153.4, -0.82, 2.47
81, 688.81, 151.58, 2.07, 0.79
82, 373.83, -6.78, 0.76, 1.61
83, 1099.36, 70.45, 1.7, 0.67
84, 1205.81, -44.9, 2.3, 2.5
85, 908.21, 69.47, 1.88, -1.21
86, 349.93, -126.03, 1.81, 2.67
87, 117.5, 64.58, 1.79, -1.0
88, 1140.64, 171.13, 1.13, 0.12
89, 371.66, -214.01, 1.12, -1.2
90, 895.17, -130.92, -0.33, 2.38
91, 234.81, 94.89, -0.65, 2.05
92, 467.24, -4.82, 2.75, -0.22
93, 919.07, 69.47, -0.29, 0.89
94, 730.08, 106.62, 0.67, 2.56
95, 545.44, 190.68, -1.02, 3.0
96, 467.24, 118.35, -0.36, -0.49
97, 906.03, 217.07, -1.11, 1.55
98, 684.46, 99.77, 2.54, -0.35
99, 858.24, 183.84, 1.64, 0.19
100, 710.53, -131.9, 2.22, 2.77
101, 671.43, 119.32, -1.13, 0.5
102, 717.05, -184.68, 1.27, 0.98
103, 1142.81, 218.05, -0.47, 1.36
104, 365.14, 209.25, 0.51, 2.73
105, 951.65, 29.39, -0.6, -0.4
106, 1077.64, -87.91, 2.54, 0.77
107, 910.38, 142.78, -0.67, 2.3
108, 1084.16, 19.62, 1.22, -0.3
109, 938.62, -21.44, 0.86, 1.85
110, 330.38, -40.01, 2.8, 0.32
111, 1042.89, 101.73, 0.17, 1.44
112, 525.89, -139.72, -0.81, 2.13
113, 612.78, -258.98, 1.46, -0.29
114, 410.76, -82.05, 0.71, -0.91
115, 543.27, 196.55, 0.92, 1.43
116, 528.06, 104.66, -0.71, 1.66
117, 345.59, -17.53, 2.04, -0.02
118, 110.99, 6.91, 0.67, -0.06
119, 165.29, -211.08, 1.78, 0.99
120, 482.44, 184.82, 1.94, 0.31
121, 964.68, -84.0, 1.37, 0.74
122, 879.97, -5.8, 2.1, 1.28
123, 295.63, -81.07, 1.37, 1.83
124, 154.43, 90.0, 0.14, -0.6
125, 843.04, -96.71, 1.24, 0.3
126, 1123.26, 75.33, -0.52, 2.38
127, 412.93, 192.64, -0.63, 3.06
128, 165.29, 85.11, 0.43, -0.99
129, 247.84, 27.44, 0.57, -0.95
130, 1084.16, -250.18, 1.88, 0.61
131, 630.16, -63.47, 2.85, 2.42
132, 793.08, -156.34, -0.28, -0.93
133, 951.65, 83.15, 3.05, 2.3
134, 226.12, 216.1, 1.88, 1.83
135, 223.94, -232.58, 2.89, 1.81
