93, 53, 581, 481, 577
94, 321, 95, 345, 301
95, 533, 659, 9, 207
96, 705, 323, 257, 741
97, 817, 703, 249, 87
98, 107, 217, 547, 335
99, 565, 345, 1017, 719
100, 363, 935, 577, 739
101, 157, 75, 3, 395
102, 219, 381, 493, 351
103, 91, 1011, 711, 411
104, 375, 699, 501, 741
105, 391, 813, 195, 295
106, 595, 979, 277, 497
107, 909, 563, 181, 321
108, 697, 95, 393, 977
109, 867, 353, 673, 839
110, 455, 659, 613, 669
111, 121, 305, 173, 203
112, 635, 815, 247, 767
113, 917, 213, 573, 961
114, 977, 393, 629, 959
115, 393, 515, 313, 297
116, 847, 897, 441, 201
117, 223, 231, 675, 723
118, 691, 571, 77, 467
119, 695, 543, 403, 845
120, 5, 579, 243, 1005
121, 47, 903, 669, 989
122, 899, 363, 453, 231
123, 961, 225, 537, 153
1, 309, 635, 663, 289
2, 71, 255, 567, 97
3, 877, 145, 409, 757
4, 37, 899, 199, 9
5, 165, 439, 523, 931
6, 565, 627, 941, 305
7, 899, 869, 639, 401
8, 749, 239, 941, 1007
9, 869, 409, 1013, 67
10, 789, 999, 337, 659
11, 597, 501, 31, 825
12, 201, 75, 645, 211
13, 1011, 389, 481, 11
14, 727, 27, 995, 929
15, 35, 487, 373, 301
16, 211, 311, 413, 139
17, 589, 357, 863, 169
18, 237, 51, 239, 893
19, 151, 25, 855, 223
20, 895, 495, 353, 519
21, 587, 941, 805, 557
22, 415, 831, 49, 625
23, 917, 1015, 1005, 981
24, 721, 391, 979, 277
25, 869, 873, 775, 307
26, 357, 377, 243, 709
27, 93, 599, 415, 917
1, 953, 385, 89, 647
2, 121, 273, 155, 935
3, 955, 659, 351, 639
4, 519, 707, 397, 77
5, 341, 323, 411, 961
6, 485, 21, 555, 425
7, 119, 489, 929, 819
8, 771, 421, 957, 93
9, 989, 803, 333, 889
10, 21, 503, 397, 785
11, 175, 89, 425, 855
12, 435, 333, 875, 267
13, 745, 207, 1001, 799
14, 743, 931, 1003, 915
15, 817, 269, 817, 783
16, 607, 601, 379, 325
17, 159, 855, 869, 219
18, 641, 643, 337, 873
19, 775, 921, 773, 641
20, 81, 827, 121, 375
21, 931, 667, 801, 555
22, 467, 727, 65, 679
23, 129, 799, 955, 717
24, 205, 321, 991, 131
25, 167, 661, 39, 927
26, 331, 47, 683, 651
27, 831, 69, 319, 645
28, 913, 533, 307, 225
29, 421, 635, 221, 971
30, 513, 315, 311, 635
31, 283, 199, 641, 783
32, 361, 911, 967, 999
33, 711, 49, 105, 183
34, 741, 473, 31, 825
35, 577, 967, 439, 407
36, 47, 301, 507, 491
37, 307, 319, 741, 525
38, 475, 729, 263, 751
39, 89, 661, 21, 885
40, 379, 347, 185, 613
41, 569, 561, 775, 545
42, 347, 309, 535, 391
43, 203, 955, 191, 149
44, 389, 647, 417, 531
45, 223, 47, 827, 437
46, 107, 561, 629, 921
47, 385, 425, 1007, 927
48, 273, 519, 627, 399
49, 967, 411, 387, 749
50, 879, 289, 329, 67
51, 97, 745, 857, 377
52, 815, 337, 535, 807
53, 171, 289, 949, 871
54, 621, 517, 479, 947
55, 71, 857, 545, 35
56, 15, 905, 907, 491
57, 31, 67, 919, 929
58, 165, 417, 703, 869
59, 275, 801, 55, 63
60, 981, 77, 141, 223
61, 601, 573, 857, 807
62, 275, 555, 167, 673
63, 879, 895, 7, 517
64, 839, 517, 261, 695
65, 897, 841, 339, 585
66, 229, 245, 803, 683
67, 593, 25, 657, 705
68, 17, 949, 807, 237
69, 93, 353, 133, 957
70, 659, 81, 551, 859
71, 473, 675, 553, 753
72, 651, 877, 285, 845
73, 999, 345, 595, 443
74, 377, 33, 209, 203
75, 3, 577, 855, 309
76, 521, 713, 407, 681
77, 399, 913, 1, 955
78, 775, 439, 977, 991
79, 193, 897, 59, 963
80, 235, 315, 95, 483
81, 489, 825, 295, 699
82, 1011, 705, 153, 823
83, 635, 25, 383, 483
84, 87, 23, 519, 541
85, 525, 337, 33, 223
86, 117, 263, 467, 507
87, 629, 507, 167, 13
88, 399, 619, 61, 367
89, 131, 393, 167, 155
90, 873, 301, 535, 509
1, 857, 807, 613, 987
2, 509, 237, 303, 321
3, 593, 511, 933, 613
4, 307, 249, 867, 21
5, 773, 491, 275, 631
6, 389, 659, 527, 993
7, 583, 899, 867, 213
8, 313, 695, 727, 655
9, 897, 867, 683, 283
10, 133, 547, 529, 737
11, 575, 1015, 1021, 713
12, 111, 289, 177, 815
13, 699, 295, 851, 631
14, 817, 365, 551, 453
15, 113, 731, 179, 321
16, 201, 597, 825, 943
17, 267, 245, 935, 365
18, 763, 759, 147, 877
19, 357, 763, 289, 409
20, 503, 303, 267, 247
21, 569, 395, 569, 967
22, 777, 297, 537, 285
23, 555, 91, 453, 975
24, 459, 869, 865, 635
25, 329, 757, 863, 513
26, 709, 495, 423, 293
27, 959, 733, 241, 45
28, 249, 533, 915, 227
29, 327, 553, 439, 321
30, 335, 25, 249, 575
31, 517, 409, 161, 779
32, 247, 697, 135, 769
33, 371, 867, 93, 601
34, 29, 1003, 599, 1007
35, 477, 489, 699, 837
36, 699, 535, 901, 775
37, 895, 581, 129, 631
38, 883, 303, 157, 275
39, 829, 583, 459, 983
40, 771, 245, 711, 849
41, 307, 107, 297, 261
42, 95, 55, 387, 375
43, 661, 519, 421, 687
44, 219, 347, 721, 367
45, 1021, 797, 83, 443
46, 825, 105, 455, 249
47, 99, 393, 1017, 1013
48, 531, 491, 109, 701
49, 271, 193, 1009, 721
50, 679, 271, 497, 909
51, 589, 863, 11, 747
52, 997, 7, 955, 661
53, 517, 451, 791, 311
54, 189, 713, 7, 115
55, 445, 553, 243, 175
56, 499, 1015, 603, 933
57, 691, 419, 1001, 247
58, 855, 423, 21, 37
59, 559, 251, 1005, 705
60, 357, 949, 13, 761
61, 561, 731, 215, 279
62, 371, 599, 171, 789
63, 283, 855, 821, 789
64, 361, 281, 785, 131
65, 433, 235, 91, 303
66, 707, 625, 485, 841
67, 649, 157, 589, 879
68, 151, 89, 677, 851
69, 307, 1021, 543, 153
70, 729, 1009, 913, 625
71, 489, 767, 627, 989
72, 893, 609, 417, 73
73, 197, 711, 865, 895
74, 211, 877, 701, 315
75, 765, 207, 453, 69
76, 297, 7, 885, 749
77, 625, 203, 497, 167
78, 63, 773, 531, 805
79, 863, 29, 595, 213
80, 555, 245, 103, 869
81, 537, 869, 775, 477
82, 247, 545, 471, 669
83, 915, 703, 689, 451
84, 1013, 467, 829, 877
85, 739, 701, 733, 11
86, 225, 301, 715, 915
87, 11, 691, 711, 61
88, 953, 909, 557, 321
89, 245, 121, 555, 15
90, 727, 291, 217, 849
91, 119, 753, 143, 771
92, 333, 549, 935, 243
93, 749, 701, 225, 501
94, 575, 777, 451, 891
95, 405, 949, 55, 993
96, 333, 801, 209, 179
97, 737, 1003, 35, 655
98, 533, 763, 885, 211
99, 693, 935, 675, 337
100, 557, 289, 811, 939
101, 521, 803, 31, 411
102, 563, 181, 589, 521
103, 955, 1005, 185, 611
104, 239, 987, 413, 931
105, 779, 619, 153, 201
106, 895, 379, 885, 473
107, 741, 851, 137, 829
108, 901, 599, 579, 223
109, 767, 515, 495, 725
110, 207, 477, 947, 369
111, 863, 767, 333, 629
112, 387, 273, 105, 791
113, 467, 29, 635, 225
114, 281, 391, 459, 81
115, 403, 961, 507, 627
116, 389, 773, 129, 681
117, 221, 523, 769, 289
118, 5, 573, 451, 279
119, 55, 127, 709, 525
120, 347, 937, 745, 365
121, 791, 387, 613, 465
122, 713, 547, 783, 591
123, 175, 393, 613, 721
124, 45, 743, 327, 153
125, 679, 361, 583, 363
126, 937, 713, 173, 849
127, 283, 953, 147, 1007
128, 55, 733, 393, 63
129, 131, 615, 427, 73
130, 901, 47, 733, 435
131, 483, 429, 957, 857
132, 633, 239, 229, 77
133, 779, 729, 1005, 829
134, 111, 1001, 731, 721
135, 109, 83, 967, 715
136, 131, 977, 373, 235
137, 877, 879, 741, 309
138, 457, 43, 345, 587
139, 87, 165, 113, 619
140, 979, 263, 367, 49
141, 275, 411, 777, 721
142, 135, 447, 215, 155
143, 777, 91, 151, 485
144, 411, 85, 657, 17
145, 371, 989, 493, 275
146, 513, 173, 251, 869
147, 425, 665, 139, 209
148, 941, 393, 775, 447
149, 637, 143, 551, 737
150, 35, 615, 535, 1001
151, 527, 445, 657, 913
152, 445, 781, 921, 429
